"prefix","id","level","class_name","article","status","source","create_date","target_url","publisher"
"10.1038",16192,"ERROR","Net::HTTPUnauthorized","10.1038/sc.2014.108",401,NA,"2014-09-20T11:40:03Z","http://dx.doi.org/10.1038/sc.2014.108","Nature Publishing Group"
"10.1038",16149,"ERROR","Net::HTTPUnauthorized","10.1038/hdy.2014.63",401,NA,"2014-09-20T11:37:01Z","http://dx.doi.org/10.1038/hdy.2014.63","Nature Publishing Group"
"10.1038",16049,"ERROR","Net::HTTPUnauthorized","10.1038/hdy.2014.67",401,NA,"2014-09-20T11:29:55Z","http://dx.doi.org/10.1038/hdy.2014.67","Nature Publishing Group"
"10.1038",16002,"ERROR","Net::HTTPUnauthorized","10.1038/hdy.2014.70",401,NA,"2014-09-20T11:26:44Z","http://dx.doi.org/10.1038/hdy.2014.70","Nature Publishing Group"
"10.1038",15951,"ERROR","Net::HTTPUnauthorized","10.1038/hdy.2014.60",401,NA,"2014-09-20T11:21:37Z","http://dx.doi.org/10.1038/hdy.2014.60","Nature Publishing Group"
"10.1038",15880,"ERROR","Net::HTTPUnauthorized","10.1038/hdy.2014.62",401,NA,"2014-09-20T11:15:03Z","http://dx.doi.org/10.1038/hdy.2014.62","Nature Publishing Group"
"10.1038",11741,"ERROR","Net::HTTPUnauthorized","10.1038/cgt.2013.29",401,NA,"2014-09-09T05:58:53Z","http://dx.doi.org/10.1038/cgt.2013.29","Nature Publishing Group"
"10.1038",11729,"ERROR","Net::HTTPUnauthorized","10.1038/hr.2013.4",401,NA,"2014-09-09T05:58:22Z","http://dx.doi.org/10.1038/hr.2013.4","Nature Publishing Group"
"10.1038",11656,"ERROR","Net::HTTPUnauthorized","10.1038/hr.2013.1",401,NA,"2014-09-09T05:55:04Z","http://dx.doi.org/10.1038/hr.2013.1","Nature Publishing Group"
"10.1038",11629,"ERROR","Net::HTTPUnauthorized","10.1038/hr.2013.2",401,NA,"2014-09-09T05:52:44Z","http://dx.doi.org/10.1038/hr.2013.2","Nature Publishing Group"
"10.1038",11447,"ERROR","Net::HTTPUnauthorized","10.1038/scibx.2013.680",401,NA,"2014-09-09T05:43:45Z","http://dx.doi.org/10.1038/scibx.2013.680","Nature Publishing Group"
"10.1038",11419,"ERROR","Net::HTTPUnauthorized","10.1038/leu.2013.27",401,NA,"2014-09-09T05:42:16Z","http://dx.doi.org/10.1038/leu.2013.27","Nature Publishing Group"
"10.1038",11412,"ERROR","Net::HTTPUnauthorized","10.1038/ki.2012.421",401,NA,"2014-09-09T05:41:47Z","http://dx.doi.org/10.1038/ki.2012.421","Nature Publishing Group"
"10.1038",10841,"ERROR","Net::HTTPUnauthorized","10.1038/ncomms5335",401,NA,"2014-09-09T02:37:09Z","http://dx.doi.org/10.1038/ncomms5335","Nature Publishing Group"
"10.1038",10823,"ERROR","Net::HTTPUnauthorized","10.1038/nature13406",401,NA,"2014-09-09T02:37:05Z","http://dx.doi.org/10.1038/nature13406","Nature Publishing Group"
"10.1038",10455,"ERROR","Net::HTTPUnauthorized","10.1038/ncomms5331",401,NA,"2014-09-09T02:34:50Z","http://dx.doi.org/10.1038/ncomms5331","Nature Publishing Group"
"10.1038",10159,"ERROR","Net::HTTPUnauthorized","10.1038/nri3716",401,NA,"2014-09-09T02:33:22Z","http://dx.doi.org/10.1038/nri3716","Nature Publishing Group"
"10.1057",10154,"ERROR","Net::HTTPUnauthorized","10.1057/jird.2014.6",401,NA,"2014-09-09T02:33:21Z","http://dx.doi.org/10.1057/jird.2014.6","Nature Publishing Group"
"10.1038",9993,"ERROR","Net::HTTPUnauthorized","10.1038/npp.2014.170",401,NA,"2014-09-09T02:32:32Z","http://dx.doi.org/10.1038/npp.2014.170","Nature Publishing Group"
"10.1038",9938,"ERROR","Net::HTTPUnauthorized","10.1038/nature13520",401,NA,"2014-09-09T02:32:15Z","http://dx.doi.org/10.1038/nature13520","Nature Publishing Group"
"10.1038",9936,"ERROR","Net::HTTPUnauthorized","10.1038/npp.2014.169",401,NA,"2014-09-09T02:32:14Z","http://dx.doi.org/10.1038/npp.2014.169","Nature Publishing Group"
"10.1038",9382,"ERROR","Net::HTTPUnauthorized","10.1038/nature13541",401,NA,"2014-09-09T02:29:40Z","http://dx.doi.org/10.1038/nature13541","Nature Publishing Group"
"10.1038",9375,"ERROR","Net::HTTPUnauthorized","10.1038/jes.2014.47",401,NA,"2014-09-09T02:29:37Z","http://dx.doi.org/10.1038/jes.2014.47","Nature Publishing Group"
"10.1038",9376,"ERROR","Net::HTTPUnauthorized","10.1038/nature13572",401,NA,"2014-09-09T02:29:37Z","http://dx.doi.org/10.1038/nature13572","Nature Publishing Group"
"10.1038",9345,"ERROR","Net::HTTPUnauthorized","10.1038/nature13575",401,NA,"2014-09-09T02:29:28Z","http://dx.doi.org/10.1038/nature13575","Nature Publishing Group"
"10.1038",9290,"ERROR","Net::HTTPUnauthorized","10.1038/nature13483",401,NA,"2014-09-09T02:29:12Z","http://dx.doi.org/10.1038/nature13483","Nature Publishing Group"
"10.1038",9280,"ERROR","Net::HTTPUnauthorized","10.1038/nature13525",401,NA,"2014-09-09T02:29:10Z","http://dx.doi.org/10.1038/nature13525","Nature Publishing Group"
"10.1038",9249,"ERROR","Net::HTTPUnauthorized","10.1038/nature13498",401,NA,"2014-09-09T02:29:01Z","http://dx.doi.org/10.1038/nature13498","Nature Publishing Group"
"10.1038",9217,"ERROR","Net::HTTPUnauthorized","10.1038/ncomms5297",401,NA,"2014-09-09T02:28:51Z","http://dx.doi.org/10.1038/ncomms5297","Nature Publishing Group"
"10.1038",9193,"ERROR","Net::HTTPUnauthorized","10.1038/nature13485",401,NA,"2014-09-09T02:28:44Z","http://dx.doi.org/10.1038/nature13485","Nature Publishing Group"
"10.1038",9171,"ERROR","Net::HTTPUnauthorized","10.1038/ncomms5283",401,NA,"2014-09-09T02:28:38Z","http://dx.doi.org/10.1038/ncomms5283","Nature Publishing Group"
"10.1038",9159,"ERROR","Net::HTTPUnauthorized","10.1038/nature13579",401,NA,"2014-09-09T02:28:35Z","http://dx.doi.org/10.1038/nature13579","Nature Publishing Group"
"10.1038",9140,"ERROR","Net::HTTPUnauthorized","10.1038/ncomms5322",401,NA,"2014-09-09T02:28:32Z","http://dx.doi.org/10.1038/ncomms5322","Nature Publishing Group"
"10.1038",9127,"ERROR","Net::HTTPUnauthorized","10.1038/nature13536",401,NA,"2014-09-09T02:28:28Z","http://dx.doi.org/10.1038/nature13536","Nature Publishing Group"
"10.1038",9094,"ERROR","Net::HTTPUnauthorized","10.1038/nature13545",401,NA,"2014-09-09T02:28:19Z","http://dx.doi.org/10.1038/nature13545","Nature Publishing Group"
"10.1038",9085,"ERROR","Net::HTTPUnauthorized","10.1038/nature13649",401,NA,"2014-09-09T02:28:16Z","http://dx.doi.org/10.1038/nature13649","Nature Publishing Group"
"10.1038",9073,"ERROR","Net::HTTPUnauthorized","10.1038/nature13568",401,NA,"2014-09-09T02:28:14Z","http://dx.doi.org/10.1038/nature13568","Nature Publishing Group"
"10.1038",9063,"ERROR","Net::HTTPUnauthorized","10.1038/nature13602",401,NA,"2014-09-09T02:28:12Z","http://dx.doi.org/10.1038/nature13602","Nature Publishing Group"
"10.1038",9037,"ERROR","Net::HTTPUnauthorized","10.1038/nature13494",401,NA,"2014-09-09T02:28:06Z","http://dx.doi.org/10.1038/nature13494","Nature Publishing Group"
"10.1038",9018,"ERROR","Net::HTTPUnauthorized","10.1038/nature13470",401,NA,"2014-09-09T02:28:03Z","http://dx.doi.org/10.1038/nature13470","Nature Publishing Group"
"10.1038",9009,"ERROR","Net::HTTPUnauthorized","10.1038/nature13438",401,NA,"2014-09-09T02:28:01Z","http://dx.doi.org/10.1038/nature13438","Nature Publishing Group"
"10.1038",8997,"ERROR","Net::HTTPUnauthorized","10.1038/nature13647",401,NA,"2014-09-09T02:27:59Z","http://dx.doi.org/10.1038/nature13647","Nature Publishing Group"
"10.1038",8995,"ERROR","Net::HTTPUnauthorized","10.1038/nature13557",401,NA,"2014-09-09T02:27:58Z","http://dx.doi.org/10.1038/nature13557","Nature Publishing Group"
"10.1038",8980,"ERROR","Net::HTTPUnauthorized","10.1038/nature13543",401,NA,"2014-09-09T02:27:56Z","http://dx.doi.org/10.1038/nature13543","Nature Publishing Group"
"10.1038",8969,"ERROR","Net::HTTPUnauthorized","10.1038/nature13495",401,NA,"2014-09-09T02:27:53Z","http://dx.doi.org/10.1038/nature13495","Nature Publishing Group"
"10.1038",8959,"ERROR","Net::HTTPUnauthorized","10.1038/nature13471",401,NA,"2014-09-09T02:27:51Z","http://dx.doi.org/10.1038/nature13471","Nature Publishing Group"
"10.1038",8948,"ERROR","Net::HTTPUnauthorized","10.1038/nature13594",401,NA,"2014-09-09T02:27:49Z","http://dx.doi.org/10.1038/nature13594","Nature Publishing Group"
"10.1038",8920,"ERROR","Net::HTTPUnauthorized","10.1038/nature13540",401,NA,"2014-09-09T02:27:43Z","http://dx.doi.org/10.1038/nature13540","Nature Publishing Group"
"10.1038",8913,"ERROR","Net::HTTPUnauthorized","10.1038/nature13644",401,NA,"2014-09-09T02:27:41Z","http://dx.doi.org/10.1038/nature13644","Nature Publishing Group"
"10.1038",8900,"ERROR","Net::HTTPUnauthorized","10.1038/nature13486",401,NA,"2014-09-09T02:27:38Z","http://dx.doi.org/10.1038/nature13486","Nature Publishing Group"
"10.1038",8887,"ERROR","Net::HTTPUnauthorized","10.1038/nature13577",401,NA,"2014-09-09T02:27:36Z","http://dx.doi.org/10.1038/nature13577","Nature Publishing Group"
"10.1038",8868,"ERROR","Net::HTTPUnauthorized","10.1038/nature13527",401,NA,"2014-09-09T02:27:32Z","http://dx.doi.org/10.1038/nature13527","Nature Publishing Group"
"10.1038",8858,"ERROR","Net::HTTPUnauthorized","10.1038/nature13566",401,NA,"2014-09-09T02:27:30Z","http://dx.doi.org/10.1038/nature13566","Nature Publishing Group"
"10.1038",8840,"ERROR","Net::HTTPUnauthorized","10.1038/nature13528",401,NA,"2014-09-09T02:27:26Z","http://dx.doi.org/10.1038/nature13528","Nature Publishing Group"
"10.1038",8833,"ERROR","Net::HTTPUnauthorized","10.1038/nature13459",401,NA,"2014-09-09T02:27:24Z","http://dx.doi.org/10.1038/nature13459","Nature Publishing Group"
"10.1038",8824,"ERROR","Net::HTTPUnauthorized","10.1038/nature13458",401,NA,"2014-09-09T02:27:22Z","http://dx.doi.org/10.1038/nature13458","Nature Publishing Group"
"10.1038",8812,"ERROR","Net::HTTPUnauthorized","10.1038/nature13492",401,NA,"2014-09-09T02:27:20Z","http://dx.doi.org/10.1038/nature13492","Nature Publishing Group"
"10.1038",8797,"ERROR","Net::HTTPUnauthorized","10.1038/nature13490",401,NA,"2014-09-09T02:27:17Z","http://dx.doi.org/10.1038/nature13490","Nature Publishing Group"
"10.1038",8780,"ERROR","Net::HTTPUnauthorized","10.1038/nature13466",401,NA,"2014-09-09T02:27:13Z","http://dx.doi.org/10.1038/nature13466","Nature Publishing Group"
"10.1038",8760,"ERROR","Net::HTTPUnauthorized","10.1038/nature13429",401,NA,"2014-09-09T02:27:09Z","http://dx.doi.org/10.1038/nature13429","Nature Publishing Group"
"10.1038",8750,"ERROR","Net::HTTPUnauthorized","10.1038/nature13451",401,NA,"2014-09-09T02:27:06Z","http://dx.doi.org/10.1038/nature13451","Nature Publishing Group"
"10.1038",8734,"ERROR","Net::HTTPUnauthorized","10.1038/nature13453",401,NA,"2014-09-09T02:27:03Z","http://dx.doi.org/10.1038/nature13453","Nature Publishing Group"
"10.1038",8709,"ERROR","Net::HTTPUnauthorized","10.1038/nature13556",401,NA,"2014-09-09T02:26:57Z","http://dx.doi.org/10.1038/nature13556","Nature Publishing Group"
"10.1038",8704,"ERROR","Net::HTTPUnauthorized","10.1038/nature13613",401,NA,"2014-09-09T02:26:55Z","http://dx.doi.org/10.1038/nature13613","Nature Publishing Group"
"10.1038",8690,"ERROR","Net::HTTPUnauthorized","10.1038/nature13650",401,NA,"2014-09-09T02:26:53Z","http://dx.doi.org/10.1038/nature13650","Nature Publishing Group"
"10.1038",8677,"ERROR","Net::HTTPUnauthorized","10.1038/nature13600",401,NA,"2014-09-09T02:26:50Z","http://dx.doi.org/10.1038/nature13600","Nature Publishing Group"
"10.1038",8667,"ERROR","Net::HTTPUnauthorized","10.1038/nature13639",401,NA,"2014-09-09T02:26:48Z","http://dx.doi.org/10.1038/nature13639","Nature Publishing Group"
"10.1038",8660,"ERROR","Net::HTTPUnauthorized","10.1038/nature13619",401,NA,"2014-09-09T02:26:47Z","http://dx.doi.org/10.1038/nature13619","Nature Publishing Group"
"10.1038",8631,"ERROR","Net::HTTPUnauthorized","10.1038/nature13652",401,NA,"2014-09-09T02:26:41Z","http://dx.doi.org/10.1038/nature13652","Nature Publishing Group"
"10.1038",8624,"ERROR","Net::HTTPUnauthorized","10.1038/nature13651",401,NA,"2014-09-09T02:26:40Z","http://dx.doi.org/10.1038/nature13651","Nature Publishing Group"
"10.1038",8591,"ERROR","Net::HTTPUnauthorized","10.1038/nature13439",401,NA,"2014-09-09T02:26:30Z","http://dx.doi.org/10.1038/nature13439","Nature Publishing Group"
"10.1038",8584,"ERROR","Net::HTTPUnauthorized","10.1038/nature13452",401,NA,"2014-09-09T02:26:27Z","http://dx.doi.org/10.1038/nature13452","Nature Publishing Group"
"10.1038",8578,"ERROR","Net::HTTPUnauthorized","10.1038/nature13401",401,NA,"2014-09-09T02:26:23Z","http://dx.doi.org/10.1038/nature13401","Nature Publishing Group"
"10.1038",8572,"ERROR","Net::HTTPUnauthorized","10.1038/nature13427",401,NA,"2014-09-09T02:26:21Z","http://dx.doi.org/10.1038/nature13427","Nature Publishing Group"
"10.1038",8567,"ERROR","Net::HTTPUnauthorized","10.1038/nature13417",401,NA,"2014-09-09T02:26:19Z","http://dx.doi.org/10.1038/nature13417","Nature Publishing Group"
"10.1038",8562,"ERROR","Net::HTTPUnauthorized","10.1038/nature13441",401,NA,"2014-09-09T02:26:16Z","http://dx.doi.org/10.1038/nature13441","Nature Publishing Group"
"10.1038",8561,"ERROR","Net::HTTPUnauthorized","10.1038/nature13538",401,NA,"2014-09-09T02:26:15Z","http://dx.doi.org/10.1038/nature13538","Nature Publishing Group"
"10.1038",8558,"ERROR","Net::HTTPUnauthorized","10.1038/nature13402",401,NA,"2014-09-09T02:26:13Z","http://dx.doi.org/10.1038/nature13402","Nature Publishing Group"
"10.1038",8557,"ERROR","Net::HTTPUnauthorized","10.1038/nature13408",401,NA,"2014-09-09T02:26:12Z","http://dx.doi.org/10.1038/nature13408","Nature Publishing Group"
